lat,lon,velocity_mm_yr,region,infrastruktur_naehe
51.096647,6.493824,-4.1,Rheinisches-Revier,
51.096672,6.494965,-3.1,Rheinisches-Revier,
51.096696,6.496107,-4.8,Rheinisches-Revier,
51.096721,6.497248,-4.6,Rheinisches-Revier,
51.096745,6.498389,-4.1,Rheinisches-Revier,
51.096769,6.499531,-4.7,Rheinisches-Revier,
51.096794,6.500672,-4.9,Rheinisches-Revier,
51.096818,6.501814,-5.0,Rheinisches-Revier,
51.096843,6.502955,-4.0,Rheinisches-Revier,
51.096891,6.505238,-3.6,Rheinisches-Revier,
51.096940,6.507520,-3.8,Rheinisches-Revier,
51.096989,6.509803,-3.4,Rheinisches-Revier,
51.094708,6.372806,-4.0,Rheinisches-Revier,
51.095499,6.408185,-7.6,Rheinisches-Revier,
51.095549,6.410468,-11.1,Rheinisches-Revier,
51.095574,6.411609,-8.1,Rheinisches-Revier,
51.095600,6.412750,-8.1,Rheinisches-Revier,
51.095625,6.413891,-8.8,Rheinisches-Revier,
51.095650,6.415033,-9.6,Rheinisches-Revier,
51.095676,6.416174,-9.7,Rheinisches-Revier,
51.095776,6.420739,-9.4,Rheinisches-Revier,
51.095802,6.421880,-8.7,Rheinisches-Revier,
51.096153,6.437859,-4.2,Rheinisches-Revier,
51.096203,6.440141,-4.7,Rheinisches-Revier,
51.096228,6.441283,-3.6,Rheinisches-Revier,
51.097439,6.497209,-3.3,Rheinisches-Revier,
51.094938,6.351082,-4.3,Rheinisches-Revier,
51.094963,6.352224,-3.2,Rheinisches-Revier,
51.095350,6.369342,-3.2,Rheinisches-Revier,
51.095376,6.370483,-3.3,Rheinisches-Revier,
51.096192,6.407004,-7.7,Rheinisches-Revier,
51.096268,6.410427,-10.9,Rheinisches-Revier,
51.096293,6.411569,-8.0,Rheinisches-Revier,
51.096318,6.412710,-8.3,Rheinisches-Revier,
51.096344,6.413851,-8.7,Rheinisches-Revier,
51.096369,6.414993,-9.3,Rheinisches-Revier,
51.096394,6.416134,-9.0,Rheinisches-Revier,
51.096520,6.421840,-9.3,Rheinisches-Revier,
51.096746,6.432112,-5.3,Rheinisches-Revier,
51.096771,6.433254,-5.0,Rheinisches-Revier,
51.096797,6.434395,-4.7,Rheinisches-Revier,
51.096922,6.440102,-3.2,Rheinisches-Revier,
51.097790,6.480049,-8.4,Rheinisches-Revier,
51.100477,6.607895,3.4,Rheinisches-Revier,
51.095006,6.322511,-5.4,Rheinisches-Revier,
51.095553,6.346476,-3.3,Rheinisches-Revier,
51.096069,6.369301,-4.4,Rheinisches-Revier,
51.096094,6.370442,-3.1,Rheinisches-Revier,
51.096911,6.406963,-7.7,Rheinisches-Revier,
51.096961,6.409246,-9.4,Rheinisches-Revier,
51.096986,6.410387,-7.7,Rheinisches-Revier,
51.097012,6.411529,-6.9,Rheinisches-Revier,
51.097037,6.412670,-8.4,Rheinisches-Revier,
51.097062,6.413811,-8.9,Rheinisches-Revier,
51.097088,6.414952,-8.8,Rheinisches-Revier,
51.097113,6.416094,-8.9,Rheinisches-Revier,
51.097138,6.417235,-10.0,Rheinisches-Revier,
51.097239,6.421800,-8.3,Rheinisches-Revier,
51.096115,6.339588,-3.3,Rheinisches-Revier,
51.096271,6.346435,-3.5,Rheinisches-Revier,
51.096426,6.353283,-3.3,Rheinisches-Revier,
51.096452,6.354424,-3.2,Rheinisches-Revier,
51.096813,6.370402,-3.1,Rheinisches-Revier,
51.097502,6.401216,-3.7,Rheinisches-Revier,
51.097528,6.402358,-4.0,Rheinisches-Revier,
51.097680,6.409206,-9.6,Rheinisches-Revier,
51.097756,6.412630,-8.5,Rheinisches-Revier,
51.097781,6.413771,-8.7,Rheinisches-Revier,
51.097806,6.414912,-8.6,Rheinisches-Revier,
51.097831,6.416054,-8.6,Rheinisches-Revier,
51.097958,6.421760,-7.9,Rheinisches-Revier,
51.097983,6.422902,-7.2,Rheinisches-Revier,
51.098083,6.427467,-6.6,Rheinisches-Revier,
51.098309,6.437739,-3.5,Rheinisches-Revier,
51.097248,6.357807,-3.2,Rheinisches-Revier,
51.098221,6.401176,-4.3,Rheinisches-Revier,
51.098246,6.402317,-3.7,Rheinisches-Revier,
51.098474,6.412590,-8.4,Rheinisches-Revier,
51.098500,6.413731,-8.5,Rheinisches-Revier,
51.098525,6.414872,-8.5,Rheinisches-Revier,
51.098550,6.416014,-8.1,Rheinisches-Revier,
51.098575,6.417155,-9.1,Rheinisches-Revier,
51.098701,6.422862,-6.8,Rheinisches-Revier,
51.098727,6.424003,-6.8,Rheinisches-Revier,
51.098953,6.434275,-4.6,Rheinisches-Revier,
51.098147,6.365755,-3.2,Rheinisches-Revier,
51.099193,6.412549,-8.0,Rheinisches-Revier,
51.099218,6.413691,-7.9,Rheinisches-Revier,
51.099244,6.414832,-7.9,Rheinisches-Revier,
51.099269,6.415974,-7.3,Rheinisches-Revier,
51.099294,6.417115,-8.4,Rheinisches-Revier,
51.099420,6.422822,-6.5,Rheinisches-Revier,
51.099445,6.423963,-6.2,Rheinisches-Revier,
51.099671,6.434236,-3.1,Rheinisches-Revier,
51.101495,6.518704,-3.7,Rheinisches-Revier,
51.098660,6.356583,-3.1,Rheinisches-Revier,
51.098866,6.365714,-3.2,Rheinisches-Revier,
51.099912,6.412509,-8.5,Rheinisches-Revier,
51.099937,6.413651,-7.6,Rheinisches-Revier,
51.099962,6.414792,-7.1,Rheinisches-Revier,
51.099987,6.415933,-6.9,Rheinisches-Revier,
51.100013,6.417075,-6.3,Rheinisches-Revier,
51.100164,6.423923,-6.1,Rheinisches-Revier,
51.100315,6.430772,-3.7,Rheinisches-Revier,
51.100340,6.431913,-3.4,Rheinisches-Revier,
51.100352,6.399914,-3.7,Rheinisches-Revier,
51.100377,6.401055,-3.2,Rheinisches-Revier,
51.100656,6.413611,-8.0,Rheinisches-Revier,
51.100681,6.414752,-7.0,Rheinisches-Revier,
51.100706,6.415893,-6.2,Rheinisches-Revier,
51.100731,6.417035,-5.9,Rheinisches-Revier,
51.100757,6.418176,-5.9,Rheinisches-Revier,
51.100883,6.423883,-5.8,Rheinisches-Revier,
51.100908,6.425025,-5.7,Rheinisches-Revier,
51.101008,6.429590,-3.7,Rheinisches-Revier,
51.101033,6.430732,-3.7,Rheinisches-Revier,
51.101058,6.431873,-3.4,Rheinisches-Revier,
51.099578,6.333675,-4.2,Rheinisches-Revier,
51.099657,6.337099,-3.1,Rheinisches-Revier,
51.101070,6.399873,-3.2,Rheinisches-Revier,
51.101400,6.414712,-9.6,Rheinisches-Revier,
51.101425,6.415853,-6.1,Rheinisches-Revier,
51.101450,6.416995,-5.6,Rheinisches-Revier,
51.101475,6.418136,-5.6,Rheinisches-Revier,
51.101601,6.423843,-5.7,Rheinisches-Revier,
51.101626,6.424985,-5.4,Rheinisches-Revier,
51.101677,6.427268,-3.7,Rheinisches-Revier,
51.101727,6.429550,-3.6,Rheinisches-Revier,
51.100271,6.332492,-3.1,Rheinisches-Revier,
51.100401,6.338199,-3.3,Rheinisches-Revier,
51.100427,6.339340,-3.2,Rheinisches-Revier,
51.102143,6.415813,-10.9,Rheinisches-Revier,
51.102169,6.416955,-5.3,Rheinisches-Revier,
51.102194,6.418096,-5.2,Rheinisches-Revier,
51.102295,6.422662,-5.5,Rheinisches-Revier,
51.102320,6.423803,-5.6,Rheinisches-Revier,
51.102345,6.424945,-4.8,Rheinisches-Revier,
51.102370,6.426086,-4.4,Rheinisches-Revier,
51.102395,6.427228,-3.9,Rheinisches-Revier,
51.102420,6.428369,-3.5,Rheinisches-Revier,
50.727671,6.785652,-4.1,Erftstadt-Bruhl,
50.728481,6.828693,-6.0,Erftstadt-Bruhl,
50.729481,6.883063,-3.7,Erftstadt-Bruhl,
50.730364,6.892093,-3.6,Erftstadt-Bruhl,
50.729131,6.786717,-4.5,Erftstadt-Bruhl,
50.729940,6.829759,-4.2,Erftstadt-Bruhl,
50.729961,6.830892,-7.2,Erftstadt-Bruhl,
50.730108,6.838821,-4.0,Erftstadt-Bruhl,
50.730129,6.839954,-3.9,Erftstadt-Bruhl,
50.730171,6.842219,-4.0,Erftstadt-Bruhl,
50.730878,6.880733,-3.8,Erftstadt-Bruhl,
50.730899,6.881865,-4.0,Erftstadt-Bruhl,
50.731042,6.889795,-3.5,Erftstadt-Bruhl,
50.731063,6.890928,-3.8,Erftstadt-Bruhl,
50.731083,6.892060,-3.8,Erftstadt-Bruhl,
50.731104,6.893193,-3.8,Erftstadt-Bruhl,
50.731124,6.894326,-4.7,Erftstadt-Bruhl,
50.729763,6.782152,-3.6,Erftstadt-Bruhl,
50.729785,6.783285,-5.1,Erftstadt-Bruhl,
50.730341,6.812735,-5.2,Erftstadt-Bruhl,
50.730362,6.813868,-4.2,Erftstadt-Bruhl,
50.730384,6.815001,-4.7,Erftstadt-Bruhl,
50.730405,6.816133,-5.8,Erftstadt-Bruhl,
50.730426,6.817266,-5.4,Erftstadt-Bruhl,
50.730680,6.830859,-6.2,Erftstadt-Bruhl,
50.730911,6.843319,-4.4,Erftstadt-Bruhl,
50.731576,6.879567,-4.0,Erftstadt-Bruhl,
50.731597,6.880700,-3.8,Erftstadt-Bruhl,
50.731741,6.888630,-3.4,Erftstadt-Bruhl,
50.731761,6.889763,-3.5,Erftstadt-Bruhl,
50.731782,6.890895,-3.6,Erftstadt-Bruhl,
50.731802,6.892028,-3.6,Erftstadt-Bruhl,
50.731823,6.893161,-3.5,Erftstadt-Bruhl,
50.731843,6.894294,-3.5,Erftstadt-Bruhl,
50.730179,6.766261,-4.2,Erftstadt-Bruhl,
50.730482,6.782119,-3.6,Erftstadt-Bruhl,
50.731103,6.814967,-4.9,Erftstadt-Bruhl,
50.731124,6.816100,-5.6,Erftstadt-Bruhl,
50.731145,6.817233,-6.7,Erftstadt-Bruhl,
50.731336,6.827427,-5.1,Erftstadt-Bruhl,
50.731357,6.828560,-5.3,Erftstadt-Bruhl,
50.731399,6.830825,-7.1,Erftstadt-Bruhl,
50.731420,6.831958,-6.8,Erftstadt-Bruhl,
50.731609,6.842153,-3.2,Erftstadt-Bruhl,
50.732316,6.880668,-3.7,Erftstadt-Bruhl,
50.732398,6.885199,-3.5,Erftstadt-Bruhl,
50.732419,6.886332,-3.6,Erftstadt-Bruhl,
50.732439,6.887465,-3.4,Erftstadt-Bruhl,
50.732460,6.888597,-3.7,Erftstadt-Bruhl,
50.732480,6.889730,-3.4,Erftstadt-Bruhl,
50.732501,6.890863,-3.3,Erftstadt-Bruhl,
50.732521,6.891996,-3.5,Erftstadt-Bruhl,
50.732542,6.893129,-3.3,Erftstadt-Bruhl,
50.732562,6.894262,-3.8,Erftstadt-Bruhl,
50.732583,6.895394,-3.1,Erftstadt-Bruhl,
50.730898,6.766227,-4.0,Erftstadt-Bruhl,
50.731843,6.816066,-5.9,Erftstadt-Bruhl,
50.731864,6.817199,-6.9,Erftstadt-Bruhl,
50.732076,6.828527,-5.6,Erftstadt-Bruhl,
50.732097,6.829660,-6.5,Erftstadt-Bruhl,
50.732118,6.830792,-6.3,Erftstadt-Bruhl,
50.732139,6.831925,-5.7,Erftstadt-Bruhl,
50.732244,6.837589,-5.4,Erftstadt-Bruhl,
50.732265,6.838722,-5.5,Erftstadt-Bruhl,
50.732328,6.842120,-4.9,Erftstadt-Bruhl,
50.732994,6.878370,-4.2,Erftstadt-Bruhl,
50.733117,6.885167,-3.5,Erftstadt-Bruhl,
50.733138,6.886299,-3.6,Erftstadt-Bruhl,
50.733158,6.887432,-3.4,Erftstadt-Bruhl,
50.733179,6.888565,-3.4,Erftstadt-Bruhl,
50.733199,6.889698,-3.6,Erftstadt-Bruhl,
50.733220,6.890831,-3.3,Erftstadt-Bruhl,
50.733240,6.891964,-3.2,Erftstadt-Bruhl,
50.733281,6.894229,-3.2,Erftstadt-Bruhl,
50.733302,6.895362,-3.1,Erftstadt-Bruhl,
50.730607,6.714090,-3.5,Erftstadt-Bruhl,
50.731617,6.766193,-4.3,Erftstadt-Bruhl,
50.731639,6.767325,-4.6,Erftstadt-Bruhl,
50.732583,6.817166,-6.0,Erftstadt-Bruhl,
50.732795,6.828493,-6.2,Erftstadt-Bruhl,
50.732816,6.829626,-5.9,Erftstadt-Bruhl,
50.732837,6.830759,-6.0,Erftstadt-Bruhl,
50.732858,6.831892,-6.7,Erftstadt-Bruhl,
50.732879,6.833025,-5.4,Erftstadt-Bruhl,
50.733836,6.885134,-3.4,Erftstadt-Bruhl,
50.733857,6.886267,-3.4,Erftstadt-Bruhl,
50.733877,6.887400,-3.4,Erftstadt-Bruhl,
50.733898,6.888533,-3.6,Erftstadt-Bruhl,
50.733918,6.889666,-3.2,Erftstadt-Bruhl,
50.733959,6.891931,-3.4,Erftstadt-Bruhl,
50.733980,6.893064,-4.4,Erftstadt-Bruhl,
50.734000,6.894197,-4.1,Erftstadt-Bruhl,
50.732336,6.766158,-4.4,Erftstadt-Bruhl,
50.732358,6.767291,-4.6,Erftstadt-Bruhl,
50.732379,6.768424,-4.7,Erftstadt-Bruhl,
50.733302,6.817132,-6.1,Erftstadt-Bruhl,
50.733535,6.829593,-5.9,Erftstadt-Bruhl,
50.733556,6.830726,-6.0,Erftstadt-Bruhl,
50.733598,6.832991,-7.3,Erftstadt-Bruhl,
50.733619,6.834124,-10.3,Erftstadt-Bruhl,
50.733703,6.838655,-5.1,Erftstadt-Bruhl,
50.733745,6.840921,-5.1,Erftstadt-Bruhl,
50.734473,6.880570,-4.1,Erftstadt-Bruhl,
50.734493,6.881703,-5.0,Erftstadt-Bruhl,
50.734555,6.885102,-3.3,Erftstadt-Bruhl,
50.734575,6.886235,-3.3,Erftstadt-Bruhl,
50.734596,6.887368,-3.3,Erftstadt-Bruhl,
50.734617,6.888500,-3.2,Erftstadt-Bruhl,
50.734637,6.889633,-3.3,Erftstadt-Bruhl,
50.734658,6.890766,-3.1,Erftstadt-Bruhl,
50.734678,6.891899,-3.3,Erftstadt-Bruhl,
50.733055,6.766124,-4.7,Erftstadt-Bruhl,
50.733077,6.767257,-4.6,Erftstadt-Bruhl,
50.733098,6.768390,-6.4,Erftstadt-Bruhl,
50.733185,6.772921,-5.1,Erftstadt-Bruhl,
50.733530,6.791045,-5.0,Erftstadt-Bruhl,
50.734021,6.817099,-11.9,Erftstadt-Bruhl,
50.734042,6.818232,-6.8,Erftstadt-Bruhl,
50.734253,6.829560,-6.1,Erftstadt-Bruhl,
50.734275,6.830693,-5.8,Erftstadt-Bruhl,
50.734296,6.831825,-6.1,Erftstadt-Bruhl,
50.734338,6.834091,-9.3,Erftstadt-Bruhl,
50.734422,6.838622,-4.7,Erftstadt-Bruhl,
50.734464,6.840888,-5.1,Erftstadt-Bruhl,
50.734485,6.842021,-4.7,Erftstadt-Bruhl,
50.735192,6.880538,-3.3,Erftstadt-Bruhl,
50.735233,6.882804,-5.1,Erftstadt-Bruhl,
50.735253,6.883937,-3.4,Erftstadt-Bruhl,
50.735274,6.885069,-3.3,Erftstadt-Bruhl,
50.735294,6.886202,-3.6,Erftstadt-Bruhl,
50.735315,6.887335,-3.4,Erftstadt-Bruhl,
50.733073,6.729842,-3.3,Erftstadt-Bruhl,
50.733687,6.761559,-5.7,Erftstadt-Bruhl,
50.733752,6.764957,-6.0,Erftstadt-Bruhl,
50.733774,6.766090,-5.1,Erftstadt-Bruhl,
50.733795,6.767223,-4.8,Erftstadt-Bruhl,
50.733817,6.768355,-4.9,Erftstadt-Bruhl,
50.733882,6.771754,-4.7,Erftstadt-Bruhl,
50.734740,6.817065,-9.7,Erftstadt-Bruhl,
50.734761,6.818198,-6.2,Erftstadt-Bruhl,
50.734993,6.830659,-5.7,Erftstadt-Bruhl,
50.735015,6.831792,-5.6,Erftstadt-Bruhl,
50.735057,6.834058,-7.4,Erftstadt-Bruhl,
50.735078,6.835191,-6.4,Erftstadt-Bruhl,
50.735099,6.836324,-5.7,Erftstadt-Bruhl,
50.735120,6.837456,-6.3,Erftstadt-Bruhl,
50.735141,6.838589,-5.0,Erftstadt-Bruhl,
50.735807,6.874841,-5.1,Erftstadt-Bruhl,
50.735952,6.882771,-3.8,Erftstadt-Bruhl,
50.735972,6.883904,-3.3,Erftstadt-Bruhl,
50.735993,6.885037,-3.3,Erftstadt-Bruhl,
50.736013,6.886170,-3.3,Erftstadt-Bruhl,
50.736034,6.887303,-3.2,Erftstadt-Bruhl,
50.734493,6.766056,-5.6,Erftstadt-Bruhl,
50.734514,6.767189,-5.3,Erftstadt-Bruhl,
50.734536,6.768321,-5.6,Erftstadt-Bruhl,
50.734558,6.769454,-6.0,Erftstadt-Bruhl,
50.734579,6.770587,-4.8,Erftstadt-Bruhl,
50.734601,6.771720,-4.6,Erftstadt-Bruhl,
50.734774,6.780782,-3.6,Erftstadt-Bruhl,
50.734989,6.792110,-5.5,Erftstadt-Bruhl,
50.735395,6.813634,-4.7,Erftstadt-Bruhl,
50.735416,6.814766,-5.9,Erftstadt-Bruhl,
50.735459,6.817032,-5.7,Erftstadt-Bruhl,
50.735670,6.828360,-6.4,Erftstadt-Bruhl,
50.735691,6.829493,-3.6,Erftstadt-Bruhl,
50.735712,6.830626,-5.3,Erftstadt-Bruhl,
50.735733,6.831759,-5.7,Erftstadt-Bruhl,
50.735755,6.832892,-5.6,Erftstadt-Bruhl,
50.735776,6.834025,-6.0,Erftstadt-Bruhl,
50.735797,6.835158,-6.0,Erftstadt-Bruhl,
50.735818,6.836290,-5.7,Erftstadt-Bruhl,
50.735839,6.837423,-6.3,Erftstadt-Bruhl,
50.735860,6.838556,-5.5,Erftstadt-Bruhl,
50.736506,6.873676,-4.7,Erftstadt-Bruhl,
50.736526,6.874808,-5.0,Erftstadt-Bruhl,
50.736671,6.882739,-3.5,Erftstadt-Bruhl,
50.736691,6.883872,-3.3,Erftstadt-Bruhl,
50.736712,6.885005,-3.1,Erftstadt-Bruhl,
50.736732,6.886138,-3.4,Erftstadt-Bruhl,
50.736753,6.887271,-3.1,Erftstadt-Bruhl,
50.735190,6.764889,-7.1,Erftstadt-Bruhl,
50.735212,6.766022,-5.7,Erftstadt-Bruhl,
50.735233,6.767154,-5.3,Erftstadt-Bruhl,
50.735255,6.768287,-5.3,Erftstadt-Bruhl,
50.735277,6.769420,-4.9,Erftstadt-Bruhl,
50.735298,6.770553,-4.6,Erftstadt-Bruhl,
50.735320,6.771686,-4.7,Erftstadt-Bruhl,
50.736389,6.828327,-5.6,Erftstadt-Bruhl,
50.736410,6.829460,-6.1,Erftstadt-Bruhl,
50.736431,6.830593,-5.8,Erftstadt-Bruhl,
50.736452,6.831726,-5.8,Erftstadt-Bruhl,
50.736473,6.832859,-5.8,Erftstadt-Bruhl,
50.736494,6.833992,-5.9,Erftstadt-Bruhl,
50.736516,6.835124,-6.0,Erftstadt-Bruhl,
50.736537,6.836257,-6.0,Erftstadt-Bruhl,
50.736558,6.837390,-6.1,Erftstadt-Bruhl,
50.737225,6.873643,-4.5,Erftstadt-Bruhl,
50.735230,6.729738,-4.6,Erftstadt-Bruhl,
50.735252,6.730871,-4.9,Erftstadt-Bruhl,
50.735274,6.732004,-4.6,Erftstadt-Bruhl,
50.735296,6.733136,-4.3,Erftstadt-Bruhl,
50.735340,6.735402,-4.1,Erftstadt-Bruhl,
50.735952,6.767120,-5.4,Erftstadt-Bruhl,
50.735974,6.768253,-5.1,Erftstadt-Bruhl,
50.735996,6.769386,-4.8,Erftstadt-Bruhl,
50.736017,6.770519,-5.0,Erftstadt-Bruhl,
50.736039,6.771651,-4.9,Erftstadt-Bruhl,
50.736470,6.794308,-8.1,Erftstadt-Bruhl,
50.737129,6.829427,-5.7,Erftstadt-Bruhl,
50.737150,6.830560,-5.8,Erftstadt-Bruhl,
50.737171,6.831693,-5.9,Erftstadt-Bruhl,
50.737192,6.832825,-6.1,Erftstadt-Bruhl,
50.737213,6.833958,-5.8,Erftstadt-Bruhl,
50.737234,6.835091,-5.9,Erftstadt-Bruhl,
50.737255,6.836224,-5.8,Erftstadt-Bruhl,
50.737923,6.872477,-4.5,Erftstadt-Bruhl,
50.737944,6.873610,-4.7,Erftstadt-Bruhl,
50.737964,6.874743,-4.7,Erftstadt-Bruhl,
50.735860,6.725172,-4.9,Erftstadt-Bruhl,
50.735883,6.726305,-4.7,Erftstadt-Bruhl,
50.735927,6.728571,-4.3,Erftstadt-Bruhl,
50.735949,6.729703,-4.8,Erftstadt-Bruhl,
50.735971,6.730836,-4.7,Erftstadt-Bruhl,
50.735993,6.731969,-4.8,Erftstadt-Bruhl,
50.736015,6.733102,-4.2,Erftstadt-Bruhl,
50.736322,6.748961,-5.3,Erftstadt-Bruhl,
50.736344,6.750094,-5.4,Erftstadt-Bruhl,
50.736606,6.763687,-6.7,Erftstadt-Bruhl,
50.736693,6.768219,-5.2,Erftstadt-Bruhl,
50.736714,6.769352,-5.3,Erftstadt-Bruhl,
50.736736,6.770484,-4.9,Erftstadt-Bruhl,
50.736758,6.771617,-5.0,Erftstadt-Bruhl,
50.737700,6.821463,-6.0,Erftstadt-Bruhl,
50.737721,6.822596,-5.4,Erftstadt-Bruhl,
50.737742,6.823729,-5.3,Erftstadt-Bruhl,
50.737869,6.830526,-6.0,Erftstadt-Bruhl,
50.737890,6.831659,-5.9,Erftstadt-Bruhl,
50.737911,6.832792,-6.2,Erftstadt-Bruhl,
50.737932,6.833925,-6.4,Erftstadt-Bruhl,
50.737953,6.835058,-5.7,Erftstadt-Bruhl,
50.737974,6.836191,-5.5,Erftstadt-Bruhl,
50.737995,6.837324,-4.4,Erftstadt-Bruhl,
50.738642,6.872445,-5.1,Erftstadt-Bruhl,
50.736313,6.711544,-3.6,Erftstadt-Bruhl,
50.736579,6.725137,-6.0,Erftstadt-Bruhl,
50.736601,6.726270,-4.8,Erftstadt-Bruhl,
50.736624,6.727403,-5.2,Erftstadt-Bruhl,
50.736932,6.743262,-5.3,Erftstadt-Bruhl,
50.736954,6.744395,-5.4,Erftstadt-Bruhl,
50.736976,6.745528,-5.5,Erftstadt-Bruhl,
50.736997,6.746661,-5.6,Erftstadt-Bruhl,
50.737019,6.747794,-5.7,Erftstadt-Bruhl,
50.737041,6.748926,-5.4,Erftstadt-Bruhl,
50.737063,6.750059,-5.0,Erftstadt-Bruhl,
50.737281,6.761388,-6.5,Erftstadt-Bruhl,
50.737303,6.762520,-7.0,Erftstadt-Bruhl,
50.737325,6.763653,-6.3,Erftstadt-Bruhl,
50.737412,6.768185,-5.3,Erftstadt-Bruhl,
50.737433,6.769317,-5.2,Erftstadt-Bruhl,
50.737455,6.770450,-5.0,Erftstadt-Bruhl,
50.737477,6.771583,-4.7,Erftstadt-Bruhl,
50.738419,6.821430,-5.9,Erftstadt-Bruhl,
50.738440,6.822563,-6.0,Erftstadt-Bruhl,
50.738461,6.823696,-5.8,Erftstadt-Bruhl,
50.738482,6.824829,-5.1,Erftstadt-Bruhl,
50.738609,6.831626,-5.8,Erftstadt-Bruhl,
50.738630,6.832759,-6.0,Erftstadt-Bruhl,
50.738651,6.833892,-5.6,Erftstadt-Bruhl,
50.738672,6.835025,-5.4,Erftstadt-Bruhl,
50.738693,6.836158,-5.3,Erftstadt-Bruhl,
50.738714,6.837291,-5.4,Erftstadt-Bruhl,
50.738735,6.838424,-5.3,Erftstadt-Bruhl,
50.739340,6.871279,-6.0,Erftstadt-Bruhl,
50.737010,6.710376,-3.6,Erftstadt-Bruhl,
50.737032,6.711509,-4.5,Erftstadt-Bruhl,
50.737298,6.725103,-5.3,Erftstadt-Bruhl,
50.737320,6.726235,-5.7,Erftstadt-Bruhl,
50.737342,6.727368,-5.8,Erftstadt-Bruhl,
50.737629,6.742095,-5.5,Erftstadt-Bruhl,
50.737651,6.743228,-5.5,Erftstadt-Bruhl,
50.737673,6.744361,-5.6,Erftstadt-Bruhl,
50.737694,6.745493,-5.6,Erftstadt-Bruhl,
50.737716,6.746626,-5.8,Erftstadt-Bruhl,
50.737738,6.747759,-5.7,Erftstadt-Bruhl,
50.737760,6.748892,-5.8,Erftstadt-Bruhl,
50.737782,6.750025,-6.4,Erftstadt-Bruhl,
50.738000,6.761353,-6.6,Erftstadt-Bruhl,
50.738152,6.769283,-5.2,Erftstadt-Bruhl,
50.738174,6.770416,-5.0,Erftstadt-Bruhl,
50.738196,6.771549,-5.4,Erftstadt-Bruhl,
50.739138,6.821397,-6.0,Erftstadt-Bruhl,
50.739159,6.822529,-5.8,Erftstadt-Bruhl,
50.739180,6.823662,-5.8,Erftstadt-Bruhl,
50.739201,6.824795,-5.7,Erftstadt-Bruhl,
50.739223,6.825928,-5.9,Erftstadt-Bruhl,
50.739244,6.827061,-5.7,Erftstadt-Bruhl,
50.739328,6.831593,-5.2,Erftstadt-Bruhl,
50.739349,6.832726,-5.5,Erftstadt-Bruhl,
50.739370,6.833859,-5.4,Erftstadt-Bruhl,
50.739391,6.834992,-5.1,Erftstadt-Bruhl,
50.739412,6.836125,-5.2,Erftstadt-Bruhl,
50.739433,6.837258,-5.0,Erftstadt-Bruhl,
50.739454,6.838391,-6.2,Erftstadt-Bruhl,
50.739517,6.841789,-4.5,Erftstadt-Bruhl,
50.740038,6.870114,-5.3,Erftstadt-Bruhl,
50.740059,6.871247,-5.3,Erftstadt-Bruhl,
50.740245,6.881444,-4.6,Erftstadt-Bruhl,
50.740265,6.882577,-3.4,Erftstadt-Bruhl,
50.738017,6.725068,-5.8,Erftstadt-Bruhl,
50.738039,6.726201,-5.9,Erftstadt-Bruhl,
50.738061,6.727333,-6.3,Erftstadt-Bruhl,
50.738348,6.742060,-5.7,Erftstadt-Bruhl,
50.738369,6.743193,-5.8,Erftstadt-Bruhl,
50.738391,6.744326,-5.7,Erftstadt-Bruhl,
50.738413,6.745459,-5.6,Erftstadt-Bruhl,
50.738435,6.746592,-5.6,Erftstadt-Bruhl,
50.738457,6.747725,-5.9,Erftstadt-Bruhl,
50.738479,6.748857,-7.1,Erftstadt-Bruhl,
50.738501,6.749990,-7.3,Erftstadt-Bruhl,
50.738545,6.752256,-7.8,Erftstadt-Bruhl,
50.738741,6.762452,-7.8,Erftstadt-Bruhl,
50.738893,6.770382,-5.1,Erftstadt-Bruhl,
50.738914,6.771515,-6.0,Erftstadt-Bruhl,
50.739878,6.822496,-5.7,Erftstadt-Bruhl,
50.739899,6.823629,-5.6,Erftstadt-Bruhl,
50.739920,6.824762,-5.5,Erftstadt-Bruhl,
50.739941,6.825895,-5.5,Erftstadt-Bruhl,
50.739963,6.827028,-5.8,Erftstadt-Bruhl,
50.740047,6.831560,-5.3,Erftstadt-Bruhl,
50.740068,6.832693,-5.2,Erftstadt-Bruhl,
50.740089,6.833826,-4.9,Erftstadt-Bruhl,
50.740110,6.834959,-5.3,Erftstadt-Bruhl,
50.740131,6.836092,-4.8,Erftstadt-Bruhl,
50.740152,6.837225,-4.9,Erftstadt-Bruhl,
50.740173,6.838358,-4.8,Erftstadt-Bruhl,
50.740194,6.839490,-4.3,Erftstadt-Bruhl,
50.740757,6.870081,-5.4,Erftstadt-Bruhl,
50.740778,6.871214,-5.3,Erftstadt-Bruhl,
50.740881,6.876879,-3.5,Erftstadt-Bruhl,
50.741251,6.897274,-3.5,Erftstadt-Bruhl,
50.738758,6.726166,-10.9,Erftstadt-Bruhl,
50.739088,6.743159,-5.7,Erftstadt-Bruhl,
50.739110,6.744291,-5.7,Erftstadt-Bruhl,
50.739132,6.745424,-5.8,Erftstadt-Bruhl,
50.739154,6.746557,-5.7,Erftstadt-Bruhl,
50.739176,6.747690,-6.2,Erftstadt-Bruhl,
50.739460,6.762418,-7.7,Erftstadt-Bruhl,
50.739612,6.770348,-4.6,Erftstadt-Bruhl,
50.740597,6.822463,-5.6,Erftstadt-Bruhl,
50.740618,6.823596,-5.5,Erftstadt-Bruhl,
